Comment,processed_text,tokens,sentiment_label,sentiment_score
Sama bang saya HP nya infinix hot 11 s Nfc,bang hp nya infinix hot s nfc,"['bang', 'hp', 'nya', 'infinix', 'hot', 's', 'nfc']",negative,-4
Opo A 96 dong bang,opo a bang,"['opo', 'a', 'bang']",neutral,0
Keluh kesah nya donk yg pake hp ini Infinix Hot 11NFC soalnya rencana abis bulan gue mao beli yg varian 6/128. Kalo buat sosmed doank worth it gak? Gue bukan anak game gak maen game hehe. Gimana keluh kesah kalian pake hp ini?,keluh kesah nya donk yg pake hp infinix hot nfc rencana abis gue mao beli yg varian kalo sosmed doank worth it gak gue anak game gak maen game hehe gimana keluh kesah pake hp,"['keluh', 'kesah', 'nya', 'donk', 'yg', 'pake', 'hp', 'infinix', 'hot', 'nfc', 'rencana', 'abis', 'gue', 'mao', 'beli', 'yg', 'varian', 'kalo', 'sosmed', 'doank', 'worth', 'it', 'gak', 'gue', 'anak', 'game', 'gak', 'maen', 'game', 'hehe', 'gimana', 'keluh', 'kesah', 'pake', 'hp']",positive,-1
"bang tanya dong pliss..buat main codm katanya khan pake andro yg snap 870 keatas biar enak..kalo infinix helio ini setara brp ya? maaf user iphone blm pernah pake andro...mhn dijawab,,terimakasih",bang plissbuat main codm khan pake andro yg snap atas biar enakkalo infinix hio tara brp ya maaf user iphone blm pake andromhn dijawabterimakasih,"['bang', 'plissbuat', 'main', 'codm', 'khan', 'pake', 'andro', 'yg', 'snap', 'atas', 'biar', 'enakkalo', 'infinix', 'hio', 'tara', 'brp', 'ya', 'maaf', 'user', 'iphone', 'blm', 'pake', 'andromhn', 'dijawabterimakasih']",positive,-1
mediatek dimensity 1200,mediatek dimensity,"['mediatek', 'dimensity']",neutral,0
"Handphone murah beginian karena banyak apps yg ""numpang iklan"" di hape dan ga bisa di uninstall, bikin apps penuh",handphone murah apps yg numpang iklan hape ga uninstall bikin apps penuh,"['handphone', 'murah', 'apps', 'yg', 'numpang', 'iklan', 'hape', 'ga', 'uninstall', 'bikin', 'apps', 'penuh']",positive,1
"Baru beli tgl 5 Agustus kmrn, setelah pemakaian baterai bagiku kurang ya ga kaya Samsung, kaya main WhatsApp aja boros banget, apa lagi ketika nonton YouTube itu jg sama aja, terus dari segi cahayanya itu kurang terang bagiku terang normalnya aja kaya ga Samsung gitu jadi kaya berat banget di mata. Menurutku sih itu, jadi kepengen ganti lagi ke Samsung 😭😅",beli tgl agustus kmrn pakai baterai bagi ya ga kaya samsung kaya main whatsapp aja boros banget nonton youtube jg aja segi cahaya terang bagi terang normal aja kaya ga samsung gitu kaya berat banget mata turut sih ken ganti samsung,"['beli', 'tgl', 'agustus', 'kmrn', 'pakai', 'baterai', 'bagi', 'ya', 'ga', 'kaya', 'samsung', 'kaya', 'main', 'whatsapp', 'aja', 'boros', 'banget', 'nonton', 'youtube', 'jg', 'aja', 'segi', 'cahaya', 'terang', 'bagi', 'terang', 'normal', 'aja', 'kaya', 'ga', 'samsung', 'gitu', 'kaya', 'berat', 'banget', 'mata', 'turut', 'sih', 'ken', 'ganti', 'samsung']",positive,-13
"Boros darimana gua dh 5 bulanan pake lancar aj🤣
Update versi hp lu itu biar g cepet panas + batre awet",boros darimana gua dh bulan pake lancar aj update versi hp lu biar g cepet panas batre awet,"['boros', 'darimana', 'gua', 'dh', 'bulan', 'pake', 'lancar', 'aj', 'update', 'versi', 'hp', 'lu', 'biar', 'g', 'cepet', 'panas', 'batre', 'awet']",positive,-2
Update ke versi terbaru paling mutahir,update versi baru mutahir,"['update', 'versi', 'baru', 'mutahir']",neutral,0
Lu kali yg gak bisa nyeting,lu kali yg gak nyeting,"['lu', 'kali', 'yg', 'gak', 'nyeting']",neutral,0
Bismillah..  Kata orang klo ada senggaknyaa 40org yg ngAminin bakal di kobul.. smoga kita Bisa k Beli Hp itu ya bree.. Aminn,bismillah orang klo senggaknyaa org yg ngaminin kobul smoga k beli hp ya bree aminn,"['bismillah', 'orang', 'klo', 'senggaknyaa', 'org', 'yg', 'ngaminin', 'kobul', 'smoga', 'k', 'beli', 'hp', 'ya', 'bree', 'aminn']",positive,7
"Ijin review jujur tentang hp ini, hp ini sangat lancar jika hanya dipakai untuk main mobile legend saja, tanpa dipasang aplikasi sosial apapun, karena kalau dipasang aplikasi selain mobile legend akan super lambat.",ijin review jujur hp hp lancar pakai main mobile legend pasang aplikasi sosial apa pasang aplikasi mobile legend super lambat,"['ijin', 'review', 'jujur', 'hp', 'hp', 'lancar', 'pakai', 'main', 'mobile', 'legend', 'pasang', 'aplikasi', 'sosial', 'apa', 'pasang', 'aplikasi', 'mobile', 'legend', 'super', 'lambat']",positive,8
ram brp bre punyamu?,ram brp bre punya,"['ram', 'brp', 'bre', 'punya']",positive,3
6/128,,[],neutral,0
"@@supriyadisusalit4268 maaf pak kalau kata2 saya tadi lancang menggunakan kata bre, itu mungkin bapak menggunakan grafik rata kanan jadi cpt panas+performanya jadi menurun",supriyadisusalit maaf lancang bre grafik kanan cpt panasperformanya turun,"['supriyadisusalit', 'maaf', 'lancang', 'bre', 'grafik', 'kanan', 'cpt', 'panasperformanya', 'turun']",negative,-8
"saya saranin pak, settingan refresh ratenya di tinggi sama grafiknya di medium+pakai map western(map yg gk ada tulisan hd)",saranin settingan refresh ratenya grafik mediumpakai map westernmap yg gk tulis hd,"['saranin', 'settingan', 'refresh', 'ratenya', 'grafik', 'mediumpakai', 'map', 'westernmap', 'yg', 'gk', 'tulis', 'hd']",positive,2
Sampe sekarang gw masih pake infinix,sampe gw pake infinix,"['sampe', 'gw', 'pake', 'infinix']",neutral,0
Iyaa bang speker nya kurang saya pemakai infinix hot 9 3thn,iyaa bang speker nya pakai infinix hot thn,"['iyaa', 'bang', 'speker', 'nya', 'pakai', 'infinix', 'hot', 'thn']",negative,-4
"hp cpt panas,speaker cempreng nyesel beli infinix",hp cpt panasspeaker cempreng nyesel beli infinix,"['hp', 'cpt', 'panasspeaker', 'cempreng', 'nyesel', 'beli', 'infinix']",negative,-6
Buat loe yang pengen ganteng klo VC di WA tanpa kerut n tanpa jerawat pakai aja infinix👍 ada fitur pendorong sosial,loe ken ganteng klo vc wa kerut n jerawat pakai aja infinix fitur dorong sosial,"['loe', 'ken', 'ganteng', 'klo', 'vc', 'wa', 'kerut', 'n', 'jerawat', 'pakai', 'aja', 'infinix', 'fitur', 'dorong', 'sosial']",positive,1
Saya dah 2 kali beli infinix yang smart 6 n yang ini...gak ada yang mengecewakan n teman sampai ikutan beli karena desainnya mewah n canggih apalagi ada pendorong sosial di WhatsApp,dah kali beli infinix smart n inigak kecewa n teman ikut beli desain mewah n canggih dorong sosial whatsapp,"['dah', 'kali', 'beli', 'infinix', 'smart', 'n', 'inigak', 'kecewa', 'n', 'teman', 'ikut', 'beli', 'desain', 'mewah', 'n', 'canggih', 'dorong', 'sosial', 'whatsapp']",positive,0
"Saya pengen beli infinix lagi,tapi hp saya yang sekarang infinix note 7 masih puas banget",ken beli infinix lagitapi hp infinix note puas banget,"['ken', 'beli', 'infinix', 'lagitapi', 'hp', 'infinix', 'note', 'puas', 'banget']",positive,4
"Liat di tokped ada toko yg udh sell ni barang ampe 8000 lebih, edyan banget,,,",liat tokped toko yg udh sell ni barang ampe edyan banget,"['liat', 'tokped', 'toko', 'yg', 'udh', 'sell', 'ni', 'barang', 'ampe', 'edyan', 'banget']",positive,2
Sudah beli.. puas.  Hanya harga di Jambi lebih tinggi 200k,beli puas harga jambi k,"['beli', 'puas', 'harga', 'jambi', 'k']",positive,5
"Sekarang harganya dah hampir 2,5jt",harga dah jt,"['harga', 'dah', 'jt']",neutral,0
bang coba infinix note 11s🙏🙏,bang coba infinix note s,"['bang', 'coba', 'infinix', 'note', 's']",positive,1
Gw main lost light jadi Cepet abis batrenya,gw main lost light cepet abis batrenya,"['gw', 'main', 'lost', 'light', 'cepet', 'abis', 'batrenya']",positive,-2
Bg bikin riview infinix hot 10s 6/128,bg bikin riview infinix hot s,"['bg', 'bikin', 'riview', 'infinix', 'hot', 's']",negative,-4
Bang coba di ulang pas tes speaker pas udah aktif in DTS sound nya,bang coba ulang pas tes speaker pas udah aktif in dts sound nya,"['bang', 'coba', 'ulang', 'pas', 'tes', 'speaker', 'pas', 'udah', 'aktif', 'in', 'dts', 'sound', 'nya']",positive,6
"box dh bagus skrng hijau spek mantap,baterai awet tinggal perbaiki status bar biar muncul kayak Xiaomi bar dan notif,dan tinggal benerin speaker,biar jd langganan,dl saya pengguna Xiaomi dan baru kali ini beli infinix semoga awet",box dh bagus skrng hijau spek mantapbaterai awet tinggal baik status bar biar muncul kayak xiaomi bar notifdan tinggal benerin speakerbiar jd langganandl guna xiaomi kali beli infinix moga awet,"['box', 'dh', 'bagus', 'skrng', 'hijau', 'spek', 'mantapbaterai', 'awet', 'tinggal', 'baik', 'status', 'bar', 'biar', 'muncul', 'kayak', 'xiaomi', 'bar', 'notifdan', 'tinggal', 'benerin', 'speakerbiar', 'jd', 'langganandl', 'guna', 'xiaomi', 'kali', 'beli', 'infinix', 'moga', 'awet']",positive,1
Baru beli 3 bulan hp ini udah ilang di maling orang dancuk,beli hp udah ilang maling orang dancuk,"['beli', 'hp', 'udah', 'ilang', 'maling', 'orang', 'dancuk']",negative,-6
Bang d hp infinix hot 11s dpt perekam layar bawaan g bang?,bang d hp infinix hot s dpt rekam layar bawa g bang,"['bang', 'd', 'hp', 'infinix', 'hot', 's', 'dpt', 'rekam', 'layar', 'bawa', 'g', 'bang']",negative,-7
"udh ad perekam Di hp ny,btw hp gw inf hot 11s",udh ad rekam hp nybtw hp gw inf hot s,"['udh', 'ad', 'rekam', 'hp', 'nybtw', 'hp', 'gw', 'inf', 'hot', 's']",negative,-5
"Hp harga 2.1 spek 2,6 😁",hp harga spek,"['hp', 'harga', 'spek']",positive,3
"Info pengguna hp ini,mending update software nya apa di biarin aja?,pernah denger katanya kalo di update makin banyak bug jadi ragu mau update software",info guna hp inimending update software nya biarin ajapernah denger kalo update bug ragu update software,"['info', 'guna', 'hp', 'inimending', 'update', 'software', 'nya', 'biarin', 'ajapernah', 'denger', 'kalo', 'update', 'bug', 'ragu', 'update', 'software']",negative,-11
Rata² Infinix kayak gitu bro aku pake hot 10 kadang software nya ku update ada aja bug nya,rata infinix kayak gitu bro pake hot kadang software nya ku update aja bug nya,"['rata', 'infinix', 'kayak', 'gitu', 'bro', 'pake', 'hot', 'kadang', 'software', 'nya', 'ku', 'update', 'aja', 'bug', 'nya']",negative,-6
@@randompeople7 jadi mending ga usah di update dulu ya,randompeople mending ga update ya,"['randompeople', 'mending', 'ga', 'update', 'ya']",positive,3
Gue suka sih supaya yg sebelah panas😂,gue suka sih yg belah panas,"['gue', 'suka', 'sih', 'yg', 'belah', 'panas']",positive,-2
Bang bagi HP nya dong satu(1) 😍😍😍,bang hp nya,"['bang', 'hp', 'nya']",neutral,0
WKWKWKW NI HP MAKIN LAWAK AJA BELOM 4 BULAN MAIN ML UDAH PANAS BET BARU MAIN JUGA 45 AN SIDIK JARI HILANG INI WKWKWKWKWKWKW LAWAK HPNYA COK SIDIK JARI AJA HILANG,wkwkwkw ni hp lawak aja bom main ml udah panas bet main an sidik jari hilang wkwkwkwkwkwkw lawak hpnya cok sidik jari aja hilang,"['wkwkwkw', 'ni', 'hp', 'lawak', 'aja', 'bom', 'main', 'ml', 'udah', 'panas', 'bet', 'main', 'an', 'sidik', 'jari', 'hilang', 'wkwkwkwkwkwkw', 'lawak', 'hpnya', 'cok', 'sidik', 'jari', 'aja', 'hilang']",positive,-7
Gua beli infinix hot 11s yg Ram 6/128.. gua ngintip speknya pakai apk AIDA 46.. duaaar.... Kamera belakang ternyata hanya 13 MP... 🤦 Kan gmn dong.. kan kampret infinix..🤣🤣,gua beli infinix hot s yg ram gua ngintip speknya pakai apk aida duaaar kamera mp gmn kampret infinix,"['gua', 'beli', 'infinix', 'hot', 's', 'yg', 'ram', 'gua', 'ngintip', 'speknya', 'pakai', 'apk', 'aida', 'duaaar', 'kamera', 'mp', 'gmn', 'kampret', 'infinix']",negative,-16
Gatau pixel binning bang?,gatau pixel binning bang,"['gatau', 'pixel', 'binning', 'bang']",negative,-1
@@RizzQ. apaan tu bang... Ga tau gua . 🙏,rizzq tu bang ga tau gua,"['rizzq', 'tu', 'bang', 'ga', 'tau', 'gua']",negative,-7
ya elah siomay juga sama kali,ya elah siomay kali,"['ya', 'elah', 'siomay', 'kali']",positive,4
kamera nya bagus banget njir,kamera nya bagus banget njir,"['kamera', 'nya', 'bagus', 'banget', 'njir']",neutral,-4
Wih hp gw nih,wih hp gw nih,"['wih', 'hp', 'gw', 'nih']",neutral,0
Fitur NFC nya kok gak di coba,fitur nfc nya gak coba,"['fitur', 'nfc', 'nya', 'gak', 'coba']",positive,1
Bang katanya stereo speaker nya,bang stereo speaker nya,"['bang', 'stereo', 'speaker', 'nya']",neutral,0
Jelek hp ni jangka panjang masa bru 4 bulan beli udah frame aja mainnya panas bet lagi yaampun 46° main bentaran doang,jelek hp ni jangka bru beli udah frame aja main panas bet yaampun main bentar doang,"['jelek', 'hp', 'ni', 'jangka', 'bru', 'beli', 'udah', 'frame', 'aja', 'main', 'panas', 'bet', 'yaampun', 'main', 'bentar', 'doang']",positive,-1
Main apa bang?,main bang,"['main', 'bang']",positive,0
@@Ahoy123 ml cok,ahoy ml cok,"['ahoy', 'ml', 'cok']",neutral,0
@@eulalawrence361 yang bener bang? Saya mau beli hp ini jadi ragu liat komentar kamu,eulalawrence bener bang beli hp ragu liat komentar,"['eulalawrence', 'bener', 'bang', 'beli', 'hp', 'ragu', 'liat', 'komentar']",positive,-1
@@dafapratama8660 bener oy kalo menit 20 an pas war lord ngeframe cok panas lagi wkwk awal awal doang bagus:),dafapratama bener oy kalo menit an pas war lord ngeframe cok panas wkwk doang bagus,"['dafapratama', 'bener', 'oy', 'kalo', 'menit', 'an', 'pas', 'war', 'lord', 'ngeframe', 'cok', 'panas', 'wkwk', 'doang', 'bagus']",positive,4
"@@eulalawrence361 iya bang kek gw beberapa bulan jadi ngak lancar,awal awal doang",eulalawrence iya bang kek gw ngak lancarawal doang,"['eulalawrence', 'iya', 'bang', 'kek', 'gw', 'ngak', 'lancarawal', 'doang']",positive,0
"@@kafuuchino9429 beli iPhone dek,, ribet amat hidup lo",kafuuchino beli iphone dek ribet hidup lo,"['kafuuchino', 'beli', 'iphone', 'dek', 'ribet', 'hidup', 'lo']",neutral,-7
@@Tersuki-Suki009 udah beli ipone jelek😱😱,tersukisuki udah beli ipone jelek,"['tersukisuki', 'udah', 'beli', 'ipone', 'jelek']",negative,-6
Saran dong bagus infinix note 12 apa yg ini?,saran bagus infinix note yg,"['saran', 'bagus', 'infinix', 'note', 'yg']",positive,-3
Hp Gua itu😎,hp gua,"['hp', 'gua']",negative,-3
enk gak bg,enk gak bg,"['enk', 'gak', 'bg']",neutral,0
@@nanikmursidi9001 gaenak wkwkw sidik jari aja hilang gw🗿🗿,nanikmursidi gaenak wkwkw sidik jari aja hilang gw,"['nanikmursidi', 'gaenak', 'wkwkw', 'sidik', 'jari', 'aja', 'hilang', 'gw']",negative,-7
@@eulalawrence361 Sok tau Gw aj Pke ni hp Biasa aja,eulalawrence sok tau gw aj pke ni hp aja,"['eulalawrence', 'sok', 'tau', 'gw', 'aj', 'pke', 'ni', 'hp', 'aja']",negative,-3
@@rezafahri4560 Lah lo kira gw ga make? ngapaij gw komen kalo ga make gw bukan orang sok tahu,rezafahri lo gw ga make ngapaij gw komen kalo ga make gw orang sok,"['rezafahri', 'lo', 'gw', 'ga', 'make', 'ngapaij', 'gw', 'komen', 'kalo', 'ga', 'make', 'gw', 'orang', 'sok']",neutral,0
@@rezafahri4560 Sini kalo gapercaya gw kasih foto,rezafahri kalo gapercaya gw kasih foto,"['rezafahri', 'kalo', 'gapercaya', 'gw', 'kasih', 'foto']",positive,4
@@eulalawrence361 Lu beli Yg Kw/jelek kali,eulalawrence lu beli yg kwjelek kali,"['eulalawrence', 'lu', 'beli', 'yg', 'kwjelek', 'kali']",positive,-1
@@eulalawrence361 gw aj Bagus bagus aja,eulalawrence gw aj bagus bagus aja,"['eulalawrence', 'gw', 'aj', 'bagus', 'bagus', 'aja']",positive,-3
@@rezafahri4560 Lawak amat sini liat baru pake brp bulan lu,rezafahri lawak liat pake brp lu,"['rezafahri', 'lawak', 'liat', 'pake', 'brp', 'lu']",positive,1
@@eulalawrence361 Udh 8 bulan gw knp Emg?,eulalawrence udh gw knp emg,"['eulalawrence', 'udh', 'gw', 'knp', 'emg']",negative,-1
rievu hape nokia 5.4 dong,rievu hape nokia,"['rievu', 'hape', 'nokia']",neutral,0
"Yg belum terlanjurr beli,,jangan beli harga g mungkin nipu,,menyesal di akhir buang ke jalan kagak ada yg ambill,,,",yg terlanjurr belijangan beli harga g nipumenyesal buang jalan kagak yg ambill,"['yg', 'terlanjurr', 'belijangan', 'beli', 'harga', 'g', 'nipumenyesal', 'buang', 'jalan', 'kagak', 'yg', 'ambill']",negative,-4
Emg knp,emg knp,"['emg', 'knp']",negative,-1
Kenapa pliss lah jawab,pliss,['pliss'],neutral,0
"KLO dah terbiasa pakai Snapdragon butuh adaptasi lagi,gyro nya software,,itu aja sih",klo dah biasa pakai snapdragon butuh adaptasi lagigyro nya softwareitu aja sih,"['klo', 'dah', 'biasa', 'pakai', 'snapdragon', 'butuh', 'adaptasi', 'lagigyro', 'nya', 'softwareitu', 'aja', 'sih']",negative,-7
Wah gw baru make 4 bulan udah ngeframe aja main ml,gw make udah ngeframe aja main ml,"['gw', 'make', 'udah', 'ngeframe', 'aja', 'main', 'ml']",positive,1
@@eulalawrence361 serius bang?,eulalawrence serius bang,"['eulalawrence', 'serius', 'bang']",negative,-5
@@mikopur3jj989 iya cok mana panas bet baru main bentar setengah jam udH 44 dilanjut bisa 46 wkwkw padahal dulu 42 doang,mikopurjj iya cok panas bet main bentar jam udh lanjut wkwkw doang,"['mikopurjj', 'iya', 'cok', 'panas', 'bet', 'main', 'bentar', 'jam', 'udh', 'lanjut', 'wkwkw', 'doang']",positive,-2
@@eulalawrence361 lu main game apa bang ? Gw pen beli cuma buat ml yang lancar grafik high doank,eulalawrence lu main game bang gw pen beli ml lancar grafik high doank,"['eulalawrence', 'lu', 'main', 'game', 'bang', 'gw', 'pen', 'beli', 'ml', 'lancar', 'grafik', 'high', 'doank']",positive,3
Ngawur...malah enak n bagus....sini buang gue ambil...sombong amat,ngawurmalah enak n bagussini buang gue ambilsombong,"['ngawurmalah', 'enak', 'n', 'bagussini', 'buang', 'gue', 'ambilsombong']",positive,-2
"@@RafaAlindaNotGambling pemuja naga,, pke Apple bionic donk dek",rafaalindanotgambling puja naga pke apple bionic donk dek,"['rafaalindanotgambling', 'puja', 'naga', 'pke', 'apple', 'bionic', 'donk', 'dek']",positive,4
agen siomay?,agen siomay,"['agen', 'siomay']",negative,-3
infinix banyak iklan,infinix iklan,"['infinix', 'iklan']",neutral,0
"Jangan pakek mas, 🤣 bobrok bangett",pakek mas bobrok bangett,"['pakek', 'mas', 'bobrok', 'bangett']",negative,-7
Nonton pake infinix hot 11s emang kelemahan nya di speaker tapi kalo buat gaming bagus sih 👍,nonton pake infinix hot s emang lemah nya speaker kalo gaming bagus sih,"['nonton', 'pake', 'infinix', 'hot', 's', 'emang', 'lemah', 'nya', 'speaker', 'kalo', 'gaming', 'bagus', 'sih']",positive,-5
Yoi mhank gua baru beli 2hari yang lalu buat gaming goodgame,yoi mhank gua beli gaming goodgame,"['yoi', 'mhank', 'gua', 'beli', 'gaming', 'goodgame']",negative,-4
"Bang gw beli hot 12 harga nya cuma 1,9",bang gw beli hot harga nya,"['bang', 'gw', 'beli', 'hot', 'harga', 'nya']",positive,-2
Hp ini delay touch ga?,hp delay touch ga,"['hp', 'delay', 'touch', 'ga']",negative,-3
Infinix,infinix,['infinix'],neutral,0
Realme c 35 bang,realme c bang,"['realme', 'c', 'bang']",neutral,0
Oo,oo,['oo'],neutral,0
Baru tadi beli wkwkwk,beli wkwkwk,"['beli', 'wkwkwk']",positive,2
Hp gw nih,hp gw nih,"['hp', 'gw', 'nih']",neutral,0
realme narzo 50 a prime sama infinix 11 s nfc mending mana kak?,realme narzo a prime infinix s nfc mending kak,"['realme', 'narzo', 'a', 'prime', 'infinix', 's', 'nfc', 'mending', 'kak']",positive,-1
coba om bli hp energizer 180000 mah batrai paling mahal di negara china,coba om bli hp energizer mah batrai mahal negara china,"['coba', 'om', 'bli', 'hp', 'energizer', 'mah', 'batrai', 'mahal', 'negara', 'china']",positive,2
"Saya sekeluarga pemakai & penggemar infinix Sudah 2 th lebih Krn segi harga murah & hp nya kuat juga bateraynya  kuat nggak gampang habis.
Mengenai harga emang bermacam macam,Krn harga menunjuk kan rupa.",keluarga pakai gemar infinix th krn segi harga murah hp nya kuat bateraynya kuat nggak gampang habis harga emang macamkrn harga rupa,"['keluarga', 'pakai', 'gemar', 'infinix', 'th', 'krn', 'segi', 'harga', 'murah', 'hp', 'nya', 'kuat', 'bateraynya', 'kuat', 'nggak', 'gampang', 'habis', 'harga', 'emang', 'macamkrn', 'harga', 'rupa']",positive,11
